purchase_id,customer_id,product_id,purchased_at,quantity,rating,review,is_holdout
O1316,C261,P068,2026-02-04,1,1,다음엔 다른 거 살 것 같아요. 건성이라 그런지 발랐더니 조금 따가웠어요.,0
O1317,C261,P032,2026-07-23,1,5,두 통째 쓰는 중이에요. 향이 세지 않아서 좋아요.,1
O1318,C262,P068,2026-05-04,1,4,재구매입니다. 세라마이드 들어간 거 찾다가 샀는데 만족합니다. 저는 서가은인데 벌써 세 번째 재구매예요.,0
O1319,C262,P021,2026-06-11,1,5,두 통째 쓰는 중이에요. 향이 세지 않아서 좋아요.,1
O1320,C263,P160,2025-07-19,1,1,저랑은 안 맞았어요. 용량 대비 가격이 아쉬워요.,0
O1321,C263,P170,2025-08-20,1,5,샘플 써보고 본품 구매했어요. 복합성인데 자극 없이 잘 썼어요.,1
O1322,C264,P044,2025-09-01,1,3,나쁘진 않은데 특별하진 않네요. 지성인데 자극 없이 잘 썼어요.,0
O1323,C264,P107,2025-10-11,1,5,두 통째 쓰는 중이에요. 결이 정돈된 느낌이 든다는 게 느껴져요. 송정우 언니가 쓰는 거 보고 따라 샀습니다.,1
O1324,C265,P060,2026-05-17,1,4,두 통째 쓰는 중이에요. 꾸덕한 제형이라 아침에 쓰기 좋아요.,0
O1325,C265,P114,2026-07-25,1,4,재구매입니다. 향이 세지 않아서 좋아요.,1
O1326,C266,P051,2025-08-02,1,4,친구가 좋다고 해서 샀는데 만족해요. 녹차 들어간 거 찾다가 샀는데 만족합니다.,0
O1327,C266,P146,2025-08-02,1,2,다음엔 다른 거 살 것 같아요. 생각보다 끈적여서 아침엔 못 쓰겠어요.,0
O1328,C266,P133,2025-09-15,1,3,나쁘진 않은데 특별하진 않네요. 향이 세지 않아서 좋아요.,0
O1329,C266,P179,2025-10-21,1,3,무난해요. 약산성 아미노산 들어간 거 찾다가 샀는데 만족합니다.,0
O1330,C266,P177,2025-12-06,1,3,기대가 컸나 봐요. 겉돌던 게 없어졌다는 게 느껴져요. 수원 둔산동 사는데 근처 매장에도 있더라고요.,0
O1331,C266,P171,2026-05-07,1,4,재구매입니다. 복합성인데 자극 없이 잘 썼어요. 카톡 아이디 taeyoon85 입니다.,1
O1332,C267,P136,2025-08-28,1,5,두 통째 쓰는 중이에요. 산뜻한 제형이라 아침에 쓰기 좋아요.,0
O1333,C267,P044,2026-01-12,3,5,친구가 좋다고 해서 샀는데 만족해요. 탱탱한 느낌이 오래간다는 게 느껴져요.,0
O1334,C267,P015,2026-02-20,1,5,친구가 좋다고 해서 샀는데 만족해요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,0
O1335,C267,P160,2026-03-26,1,4,고민하다 샀는데 잘 산 것 같아요. 건성인데 자극 없이 잘 썼어요. 재고 문의는 010 8789 2213 로 부탁드려요.,0
O1336,C267,P089,2026-05-04,1,3,무난해요. 비타민C 들어간 거 찾다가 샀는데 만족합니다.,0
O1337,C267,P174,2026-06-19,1,5,고민하다 샀는데 잘 산 것 같아요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요. 궁금하신 분은 010-8789-2213으로 문자주세요.,0
O1338,C267,P046,2026-08-03,1,3,가격 생각하면 이 정도는 하는 것 같아요. 탱탱한 느낌이 오래간다는 게 느껴져요. 저는 김미연인데 벌써 세 번째 재구매예요.,1
O1339,C268,P038,2025-07-31,1,4,친구가 좋다고 해서 샀는데 만족해요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요. 카톡 아이디 seoyeon54 입니다.,0
O1340,C268,P158,2025-10-25,1,1,저랑은 안 맞았어요. 향이 저한테는 좀 강했어요. 고양 수지구 사는데 근처 매장에도 있더라고요.,0
O1341,C268,P162,2026-03-26,1,4,재구매입니다. 젤 같은 제형이라 아침에 쓰기 좋아요. 윤가은님이 추천해줘서 샀어요.,0
O1342,C268,P169,2026-04-19,1,5,친구가 좋다고 해서 샀는데 만족해요. 복합성인데 자극 없이 잘 썼어요.,1
O1343,C269,P053,2025-07-07,2,3,나쁘진 않은데 특별하진 않네요. 붉은 기가 빨리 가라앉는다는 게 느껴져요.,0
O1344,C269,P165,2025-07-19,1,4,샘플 써보고 본품 구매했어요. 쌀겨 들어간 거 찾다가 샀는데 만족합니다.,0
O1345,C269,P157,2025-08-15,1,5,고민하다 샀는데 잘 산 것 같아요. 민감성인데 자극 없이 잘 썼어요.,0
O1346,C269,P097,2026-01-08,1,1,저랑은 안 맞았어요. 민감성이라 그런지 발랐더니 조금 따가웠어요.,0
O1347,C269,P001,2026-07-14,2,5,재구매입니다. 산뜻한 제형이라 아침에 쓰기 좋아요.,1
O1348,C270,P168,2025-07-23,1,4,친구가 좋다고 해서 샀는데 만족해요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요. 김도현님이 추천해줘서 샀어요.,0
O1349,C270,P078,2025-09-06,1,3,나쁘진 않은데 특별하진 않네요. 향이 세지 않아서 좋아요.,0
O1350,C270,P091,2026-02-22,1,2,다음엔 다른 거 살 것 같아요. 생각보다 끈적여서 아침엔 못 쓰겠어요.,0
O1351,C270,P119,2026-05-28,1,5,샘플 써보고 본품 구매했어요. 복합성인데 자극 없이 잘 썼어요.,1
O1352,C271,P191,2025-08-14,1,1,광고를 너무 믿었나 봐요. 용량 대비 가격이 아쉬워요.,0
O1353,C271,P104,2025-11-08,1,4,고민하다 샀는데 잘 산 것 같아요. 향이 세지 않아서 좋아요.,0
O1354,C271,P071,2026-01-07,1,3,무난해요. 약산성 아미노산 들어간 거 찾다가 샀는데 만족합니다.,0
O1355,C271,P153,2026-02-11,1,1,광고를 너무 믿었나 봐요. 향이 저한테는 좀 강했어요.,0
O1356,C271,P043,2026-03-01,1,5,두 통째 쓰는 중이에요. 탱탱한 느낌이 오래간다는 게 느껴져요.,0
O1357,C271,P167,2026-03-28,1,2,저랑은 안 맞았어요. 올라오던 게 덜하다는 잘 모르겠어요.,0
O1358,C271,P008,2026-08-06,1,3,나쁘진 않은데 특별하진 않네요. 결이 정돈된 느낌이 든다는 게 느껴져요.,1
O1359,C272,P099,2025-10-04,1,4,고민하다 샀는데 잘 산 것 같아요. 향이 세지 않아서 좋아요. 공구 원하시면 01030946172 연락주세요.,0
O1360,C272,P166,2026-03-21,1,5,재구매입니다. 산뜻한 제형이라 아침에 쓰기 좋아요. 궁금하신 분은 010-3094-6172으로 문자주세요.,0
O1361,C272,P041,2026-04-25,1,5,고민하다 샀는데 잘 산 것 같아요. 녹차 들어간 거 찾다가 샀는데 만족합니다.,1
O1362,C273,P145,2025-08-29,1,5,샘플 써보고 본품 구매했어요. 비타민C 들어간 거 찾다가 샀는데 만족합니다.,0
O1363,C273,P192,2025-10-15,1,4,샘플 써보고 본품 구매했어요. 복합성인데 자극 없이 잘 썼어요.,0
O1364,C273,P010,2025-11-28,1,2,광고를 너무 믿었나 봐요. 용량 대비 가격이 아쉬워요.,0
O1365,C273,P099,2026-05-01,1,4,재구매입니다. 프로폴리스 들어간 거 찾다가 샀는데 만족합니다. 저는 조다은인데 벌써 세 번째 재구매예요.,0
O1366,C273,P013,2026-05-26,1,3,기대가 컸나 봐요. 비타민C 들어간 거 찾다가 샀는데 만족합니다.,0
O1367,C273,P165,2026-07-01,1,3,무난해요. 쌀겨 들어간 거 찾다가 샀는데 만족합니다. 공구 원하시면 01059329408 연락주세요.,1
O1368,C274,P025,2025-07-07,1,5,두 통째 쓰는 중이에요. 나이아신아마이드 들어간 거 찾다가 샀는데 만족합니다.,0
O1369,C274,P127,2025-07-27,1,5,친구가 좋다고 해서 샀는데 만족해요. 어성초 들어간 거 찾다가 샀는데 만족합니다. 재고 문의는 010 3191 6405 로 부탁드려요.,0
O1370,C274,P144,2025-09-30,1,5,재구매입니다. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,0
O1371,C274,P036,2025-10-04,1,5,고민하다 샀는데 잘 산 것 같아요. 가볍게 스미는 제형이라 아침에 쓰기 좋아요. 샘플 문의는 eunsu3@example.com 로 주세요.,0
O1372,C274,P117,2026-02-06,1,5,두 통째 쓰는 중이에요. 향이 세지 않아서 좋아요. 임지은님이 추천해줘서 샀어요.,0
O1373,C274,P188,2026-03-17,1,3,무난해요. 히알루론산 들어간 거 찾다가 샀는데 만족합니다. 윤미연님이 추천해줘서 샀어요.,0
O1374,C274,P068,2026-03-23,1,1,광고를 너무 믿었나 봐요. 향이 저한테는 좀 강했어요.,0
O1375,C274,P044,2026-04-12,1,3,무난해요. 탱탱한 느낌이 오래간다는 게 느껴져요. 공구 원하시면 01031916405 연락주세요.,1
O1376,C275,P135,2026-02-12,1,4,고민하다 샀는데 잘 산 것 같아요. 향이 세지 않아서 좋아요.,0
O1377,C275,P143,2026-02-20,1,3,가격 생각하면 이 정도는 하는 것 같아요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,0
O1378,C275,P192,2026-03-28,2,4,친구가 좋다고 해서 샀는데 만족해요. 속건조가 덜하다는 게 느껴져요.,0
O1379,C275,P145,2026-05-30,1,5,고민하다 샀는데 잘 산 것 같아요. 향이 세지 않아서 좋아요. 공구 원하시면 01025902527 연락주세요.,0
O1380,C275,P039,2026-06-03,2,4,친구가 좋다고 해서 샀는데 만족해요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요.,1
O1381,C276,P183,2025-10-22,1,5,두 통째 쓰는 중이에요. 건성인데 자극 없이 잘 썼어요.,0
O1382,C276,P008,2025-11-14,2,5,두 통째 쓰는 중이에요. 향이 세지 않아서 좋아요. 공구 원하시면 01047626260 연락주세요.,0
O1383,C276,P115,2026-06-15,1,2,다음엔 다른 거 살 것 같아요. 생각보다 끈적여서 아침엔 못 쓰겠어요. 안지은님이 추천해줘서 샀어요.,0
O1384,C276,P082,2026-07-22,2,5,두 통째 쓰는 중이에요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,1
O1385,C277,P194,2025-08-07,1,3,가격 생각하면 이 정도는 하는 것 같아요. 녹차 들어간 거 찾다가 샀는데 만족합니다.,0
O1386,C277,P176,2025-11-13,1,3,나쁘진 않은데 특별하진 않네요. 산뜻한 제형이라 아침에 쓰기 좋아요. 공구 원하시면 01012292609 연락주세요.,0
O1387,C277,P115,2025-11-19,1,5,고민하다 샀는데 잘 산 것 같아요. 올라오던 게 덜하다는 게 느껴져요.,0
O1388,C277,P057,2025-12-23,1,5,두 통째 쓰는 중이에요. 중성인데 자극 없이 잘 썼어요. 샘플 문의는 donghyun74@example.com 로 주세요.,0
O1389,C277,P107,2026-04-03,1,1,광고를 너무 믿었나 봐요. 용량 대비 가격이 아쉬워요. 윤준서 언니가 쓰는 거 보고 따라 샀습니다.,0
O1390,C277,P139,2026-04-14,3,3,가격 생각하면 이 정도는 하는 것 같아요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,0
O1391,C277,P140,2026-07-13,1,5,두 통째 쓰는 중이에요. 중성인데 자극 없이 잘 썼어요.,0
O1392,C277,P126,2026-07-15,1,4,고민하다 샀는데 잘 산 것 같아요. 젤 같은 제형이라 아침에 쓰기 좋아요.,1
O1393,C278,P058,2026-02-17,1,5,두 통째 쓰는 중이에요. 눈가가 덜 접힌다는 게 느껴져요. 카톡 아이디 daeun18 입니다.,0
O1394,C278,P147,2026-03-10,1,5,재구매입니다. 올라오던 게 덜하다는 게 느껴져요.,0
O1395,C278,P090,2026-05-26,1,3,무난해요. 콜라겐 들어간 거 찾다가 샀는데 만족합니다.,0
O1396,C278,P055,2026-06-23,1,2,광고를 너무 믿었나 봐요. 얼굴이 한 톤 밝아 보인다는 잘 모르겠어요.,0
O1397,C278,P013,2026-07-14,1,5,샘플 써보고 본품 구매했어요. 비타민C 들어간 거 찾다가 샀는데 만족합니다.,1
O1398,C279,P006,2025-09-02,1,5,재구매입니다. 판테놀 들어간 거 찾다가 샀는데 만족합니다.,0
O1399,C279,P173,2025-10-03,1,3,나쁘진 않은데 특별하진 않네요. 건성인데 자극 없이 잘 썼어요.,0
O1400,C279,P187,2026-02-04,1,3,가격 생각하면 이 정도는 하는 것 같아요. 향이 세지 않아서 좋아요.,0
O1401,C279,P186,2026-03-09,1,4,고민하다 샀는데 잘 산 것 같아요. 나이아신아마이드 들어간 거 찾다가 샀는데 만족합니다.,0
O1402,C279,P081,2026-04-12,1,5,친구가 좋다고 해서 샀는데 만족해요. 탱탱한 느낌이 오래간다는 게 느껴져요.,0
O1403,C279,P031,2026-06-24,1,4,재구매입니다. 건성인데 자극 없이 잘 썼어요. 카톡 아이디 soyul43 입니다.,1
O1404,C280,P043,2025-09-19,3,5,친구가 좋다고 해서 샀는데 만족해요. 탱탱한 느낌이 오래간다는 게 느껴져요.,0
O1405,C280,P116,2026-01-26,1,5,샘플 써보고 본품 구매했어요. 올라오던 게 덜하다는 게 느껴져요.,0
O1406,C280,P164,2026-01-27,1,5,"두 통째 쓰는 중이에요. 프로폴리스 들어간 거 찾다가 샀는데 만족합니다. 박채원이라고 하고요, 매장 직원분이 친절했어요.",0
O1407,C280,P024,2026-01-30,1,5,친구가 좋다고 해서 샀는데 만족해요. 레티놀 들어간 거 찾다가 샀는데 만족합니다.,0
O1408,C280,P062,2026-02-14,1,5,고민하다 샀는데 잘 산 것 같아요. 젤 같은 제형이라 아침에 쓰기 좋아요.,0
O1409,C280,P008,2026-02-26,1,3,무난해요. 결이 정돈된 느낌이 든다는 게 느껴져요. 고양 사는 박채원입니다. 배송 빨랐어요.,0
O1410,C280,P032,2026-04-26,1,4,친구가 좋다고 해서 샀는데 만족해요. 세라마이드 들어간 거 찾다가 샀는데 만족합니다.,0
O1411,C280,P128,2026-06-11,1,5,샘플 써보고 본품 구매했어요. 속건조가 덜하다는 게 느껴져요.,1
O1412,C281,P001,2025-09-28,2,3,나쁘진 않은데 특별하진 않네요. 중성인데 자극 없이 잘 썼어요.,0
O1413,C281,P047,2025-10-15,1,4,친구가 좋다고 해서 샀는데 만족해요. 젤 같은 제형이라 아침에 쓰기 좋아요.,0
O1414,C281,P163,2025-10-22,1,5,재구매입니다. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,0
O1415,C281,P112,2026-02-09,1,4,샘플 써보고 본품 구매했어요. 결이 정돈된 느낌이 든다는 게 느껴져요. 카톡 아이디 hyewon40 입니다.,0
O1416,C281,P103,2026-04-30,1,4,두 통째 쓰는 중이에요. 가볍게 스미는 제형이라 아침에 쓰기 좋아요.,1
O1417,C282,P125,2025-07-16,1,5,두 통째 쓰는 중이에요. 향이 세지 않아서 좋아요.,0
O1418,C282,P099,2025-07-22,1,5,두 통째 쓰는 중이에요. 결이 정돈된 느낌이 든다는 게 느껴져요.,0
O1419,C282,P103,2025-09-17,1,2,저랑은 안 맞았어요. 생각보다 끈적여서 아침엔 못 쓰겠어요. 샘플 문의는 naeun33@example.com 로 주세요.,0
O1420,C282,P163,2026-02-17,1,4,재구매입니다. 비타민C 들어간 거 찾다가 샀는데 만족합니다.,1
O1421,C283,P103,2025-08-15,1,4,두 통째 쓰는 중이에요. 중성인데 자극 없이 잘 썼어요. 카톡 아이디 siwoo90 입니다.,0
O1422,C283,P178,2025-09-15,1,1,저랑은 안 맞았어요. 용량 대비 가격이 아쉬워요.,0
O1423,C283,P099,2025-11-29,1,5,두 통째 쓰는 중이에요. 결이 정돈된 느낌이 든다는 게 느껴져요.,1
O1424,C284,P166,2025-10-26,1,4,재구매입니다. 향이 세지 않아서 좋아요. 샘플 문의는 seoyeon21@example.com 로 주세요.,0
O1425,C284,P040,2025-11-07,1,3,무난해요. 향이 세지 않아서 좋아요.,0
O1426,C284,P126,2026-07-01,1,4,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요.,1
O1427,C285,P053,2025-08-24,1,5,고민하다 샀는데 잘 산 것 같아요. 향이 세지 않아서 좋아요. 광주 영통동 사는데 근처 매장에도 있더라고요.,0
O1428,C285,P067,2026-01-31,1,3,무난해요. 속건조가 덜하다는 게 느껴져요.,1
O1429,C286,P143,2025-10-16,1,4,샘플 써보고 본품 구매했어요. 프로폴리스 들어간 거 찾다가 샀는데 만족합니다.,0
O1430,C286,P018,2025-12-29,1,2,광고를 너무 믿었나 봐요. 용량 대비 가격이 아쉬워요.,0
O1431,C286,P040,2026-07-30,3,3,나쁘진 않은데 특별하진 않네요. 지성인데 자극 없이 잘 썼어요.,1
O1432,C287,P033,2025-11-17,1,3,가격 생각하면 이 정도는 하는 것 같아요. 중성인데 자극 없이 잘 썼어요.,0
O1433,C287,P047,2026-02-05,1,4,재구매입니다. 향이 세지 않아서 좋아요. 대전 사는 서서연입니다. 배송 빨랐어요.,0
O1434,C287,P068,2026-04-03,1,2,다음엔 다른 거 살 것 같아요. 향이 저한테는 좀 강했어요.,1
O1435,C288,P165,2025-10-09,1,5,친구가 좋다고 해서 샀는데 만족해요. 지성인데 자극 없이 잘 썼어요. 한가은 언니가 쓰는 거 보고 따라 샀습니다.,0
O1436,C288,P175,2025-12-28,1,5,재구매입니다. 쌀겨 들어간 거 찾다가 샀는데 만족합니다. 공구 원하시면 01091373444 연락주세요.,0
O1437,C288,P116,2026-02-20,1,5,친구가 좋다고 해서 샀는데 만족해요. 올라오던 게 덜하다는 게 느껴져요.,0
O1438,C288,P017,2026-05-07,1,2,환불 고민 중입니다. 지성이라 그런지 발랐더니 조금 따가웠어요. 샘플 문의는 yerin39@example.com 로 주세요.,0
O1439,C288,P018,2026-06-28,1,4,고민하다 샀는데 잘 산 것 같아요. 탱탱한 느낌이 오래간다는 게 느껴져요. 공구 원하시면 01091373444 연락주세요.,1
O1440,C289,P168,2025-09-04,1,4,재구매입니다. 지성인데 자극 없이 잘 썼어요. 저는 임나은인데 벌써 세 번째 재구매예요.,0
O1441,C289,P178,2025-10-06,1,4,친구가 좋다고 해서 샀는데 만족해요. 병풀 들어간 거 찾다가 샀는데 만족합니다.,0
O1442,C289,P172,2025-10-08,1,4,고민하다 샀는데 잘 산 것 같아요. 붉은 기가 빨리 가라앉는다는 게 느껴져요. 공구 원하시면 01037742128 연락주세요.,0
O1443,C289,P023,2025-10-25,1,5,친구가 좋다고 해서 샀는데 만족해요. 눈가가 덜 접힌다는 게 느껴져요.,0
O1444,C289,P021,2026-04-27,1,4,샘플 써보고 본품 구매했어요. 세라마이드 들어간 거 찾다가 샀는데 만족합니다.,0
O1445,C289,P143,2026-07-26,1,2,환불 고민 중입니다. 지성이라 그런지 발랐더니 조금 따가웠어요.,1
O1446,C290,P009,2025-08-26,1,2,환불 고민 중입니다. 속건조가 덜하다는 잘 모르겠어요.,0
O1447,C290,P038,2025-10-26,1,5,친구가 좋다고 해서 샀는데 만족해요. 젤 같은 제형이라 아침에 쓰기 좋아요.,0
O1448,C290,P158,2025-11-21,1,5,샘플 써보고 본품 구매했어요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요. 정시우 언니가 쓰는 거 보고 따라 샀습니다.,1
O1449,C291,P094,2025-09-23,1,3,가격 생각하면 이 정도는 하는 것 같아요. 지성인데 자극 없이 잘 썼어요.,0
